ID Utilisateur;Note;Commentaire;Date de publication;URL de la critique;Numéro du film;Genre
id123;5;The Dark Knight réussit à faire mieux que son aîné. Les acteurs sont excellent notamment Christian Bale Bruce Wayne / Batman ainsi que Heath Ledger qui incarne a la perfection le rôle du Joker, le nouvel ennemi de batman. Il y a plus d'action que dans le premier volet, les effets spéciaux et les effets visuels sont toujours aussi époustouflants ! Un excellent second volet, le meilleur de la trilogie de Nolan.;28/05/2013;https://www.allocine;115362;Action, Aventure, Fantastique
id124;4,5;"The Dark Knight est tout simplement l'un des meilleur film de super héros jamais réalisé si ce n'est le meilleur. Au chapitre des reproches tout juste l'on fera la remarque quant à son début un peu long à démarrer. Nolan prend plaisir à poser ses enjeux et ses personnages et cela peut handicaper légèrement le rythme du film quand on le revois, car l'on a hâte de voir le second acte et la précipitation des évènements dramatiques dans ce dernier.Et là ce n'est que pur bonheur tant le scénario de cet opus déroule habilement toutes ses péripéties dramatiques. Souvent surprenant, le tout sur un rythme haletant. D'ailleurs on perçoit que dans sa construction The Dark Knight emprunte bien plus à Heat qu'à un film de Super héros lambda. L'intrigue ne cesse d'évoluer.Le Joker tient ici toutes ses promesses, sa présence devenant de plus en plus pesante au point de la ressentir même dans les scènes où il ne figure pas. Il en devient quasiment une figure omnisciente, impression accentuée par le fait qu'il semble toujours avoir un coup d'avance. Ce personnage subtilement écrit et exploité est magnifiquement interprété par un Heath Ledger absolument dantesque. Il y joue LE rôle de sa vie et sans doute devient l'incarnation du méchant le plus charismatique du cinéma. Mais qu'en est il du chevalier noir ? De Batman ? En apparence il se fait discret mais encore une fois l'écriture des frères Nolan exploite parfaitement son personnage. Ici il se retrouve acculé par un ennemi calculateur et méthodique bien plus intelligent et machiavélique que ceux qu'il a auparavant affrontés. La réflexion se pose ici sur jusqu'où peut il et doit il aller pour arrêter cet ennemi. Quels règles doit il enfreindre au noms du bien commun.Dans ce The Dark Knight les icônes et symboles revêtent une importance particulière tant chaque acte est soumis au jugement populaire. Alors quelle figure Batman doit il incarner ? Celle d'un protecteur ou celle d'un punisseur ?Mais outre la prestation honorable de Christian Bale, il faut souligner celle des autres interprètes dont figurent un impeccable Gary Oldman et un surprenant Aaron Eckart. Morgan Freeman est aussi une nouvelle fois de la partie.La réalisation de Nolan est impeccable, avec une ambiance froide et pesante, très typée ""polar"" et des scènes d'actions vraiment réussies pour le coup, surtout que ces dernières n'interviennent non pas pour réveiller le spectateur mais sont toujours faites dans le but d'apporter quelque chose à l'histoire. La BO de Hans Zimmer associé à James Newton Howard est elle aussi excellente.Pour conclure ce film est une merveille et une pure réussite artistique !";15/07/2012;https://www.allocine;115362;Action, Aventure, Fantastique
id125;5;"""The Dark Knight"" est encore plus sombre et plus sérieux que ""Batman Begins"" qui avait déjà a lui seul révolutionné les Batman. Cette suite voit le combat entre Batman et le Joker, son pire ennemi qui est interprété par l'excellent et le regretté Heath Ledger. Ce dernier nous livre une prestation effrayante du Joker, il mérite amplement son oscar. D'ailleurs, tous les acteurs de ce film sont excellents. Le scénario, la B.O., la mise en scène, tout est parfait dans de film. Même les scènes de combats que je trouvais mal filmées dans ""Batman Begins"" sont ici mieux mise en valeurs. Nolan nous offre une suite peut-être meilleure de son reboot, il a vraiment donné un nouveau souffle à ce merveilleux personnage qu'est le Batman.";31/08/2013;https://www.allocine;115362;Action, Aventure, Fantastique
id126;4;"Un excellent film. Un scénario très noir et beaucoup d'action. Tous les acteurs sont parfaits et l'interprétation de Heath Ledger dans le rôle du Joker est époustouflante. La réalisation la plus spectaculaire dans la saga des ""Batman"" !";11/08/2012;https://www.allocine;115362;Action, Aventure, Fantastique
id127;5;Et si le film post-11 Septembre le plus emblématique était The Dark Knight? Ça vous semble exagéré? Pourtant, vous en trouverez peu qui l'évoquent aussi frontalement sans le citer. Et pas besoin de chercher plus loin que son affiche pour débuter. Christopher Nolan place son héros au plus près de la réalité, là où la plupart des autres se dérobent. Cet endroit où on questionne la légitimité de son action, et où le revers de la médaille se mesure à l'aune de ses conséquences. D'une noirceur peu commune, le deuxième volet de cette nouvelle trilogie impressionne autant par le fond que la forme. Relié à son prédécesseur (Batman Begins), The Dark Knight prend son indépendance dès les premières minutes. L'influence de Blade Runner irriguant Begins laisse la place à une ambiance évoquant distinctement le Heat de Michael Mann. Comme de juste, la question identitaire qui parcourait le premier opus est ici remplacée par une dualité morale qui hante le(s) personnage(s). L'occasion rêvée pour passer ausculter le Chevalier Noir et son monde. Et le moins qu'on puisse dire, c'est qu'ils ne vont pas être ménagé. Comment en est-on arrivé là? Il suffit parfois d'un homme. D'un mal anonyme qui va vite se faire un nom : le Joker. Véritable antithèse de Batman, il est celui qui ménage ses apparitions pour les rendre décisives. Déstabilisant ses adversaires, poussant la société dans ses retranchements, son ascension est aussi inexorable qu'irrésistible. Il échappe à ses obscures origines pour devenir l'incarnation d'une folie qui corrompt et détruit ce qui l'environne. Dans ce jeu de la mort dont il relance sans cesse la partie, ses adversaires devront affronter leurs propres limites, avec le risque de remporter une victoire empoisonnée. C'est peu dire que Heath Ledger dépasse toutes les espérances avec ce Joker. Il propose une réinvention du personnage, à la fois fidèle et parfaitement synchrone avec l'univers résolument réaliste de Christopher Nolan. Son Joker est un psychopathe aussi sadique que manipulateur, et sa présence est si glaçante qu'il hante même les moments où il n'apparaît pas. La performance de Ledger est absolument inoubliable et devrait voir son Joker entrer dans la liste des plus grands méchants de l'Histoire du cinéma. On aurait pu craindre que sa performance éclipse totalement tout le reste du casting, mais ce n'est pas le cas. Christian Bale est toujours aussi parfait dans le(s) costume(s) du fiévreux Bruce Wayne/ Batman. Aaron Eckhart se fait aussi une belle place, composant un Harvey Dent/ Double-Face humain et complexe. Il est la figure centrale du film, le reflet de cette contamination du mal initié par le Joker. Mais également le jumeau tragique d'un Batman lui aussi perdu sur la voie d'un extrémisme inquiétant. Gordon serait donc le seul vrai héros de The Dark Knight? Probablement, le seul à combattre le mal tout en arrivant à ne pas y succomber. De retour dans ce rôle, Gary Oldman est toujours aussi épatant de justesse. Enfin, dans le rôle de Rachel, Maggie Gyllenhaal remplace Katie Holmes. Et c'est plutôt une bonne nouvelle, car elle livre une composition juste là où sa prédécesseure était quelque peu fade. De son côté, la réalisateur Christopher Nolan confirme son sens du rythme imparable et une capacité incroyable à faire monter la tension par la simple force de son montage. Si vous êtes surpris quand je vous dis que la meilleure séquence du film est un dialogue en milieu de film, c'est que vous ne réalisez pas combien une scène d'interrogatoire peut être jouissive. Pour autant, les scènes d'action n'ont rien à se reprocher. En nette amélioration par rapport à Batman Begins, certaines sont même époustouflantes. L'introduction évidemment (démente), mais également les divers attentats du Joker ou la course-poursuite bénéficient d'une mise en scène limpide, minimisant l'outil numérique au profit d'une efficacité brute. Hans Zimmer et James Newton Howard, de nouveau en équipe pour la bande originale, ont de nouveau concocté un petit bijou, parsemé de pépites (le thème du Joker, par exemple). À l'image de ses personnages principaux, The Dark Knight échappe à son statut pour s'élever bien au delà de ce qu'on était en droit d'espérer. Aussi électrisant pour le cœur que le cerveau, le film propose un électrochoc salutaire à un genre qui n'a que trop rarement brillé pour son audace. Christopher Nolan lui offre le prestige d'une œuvre de premier ordre et l'autorité d'un modèle pour les années à venir. Oui, Batman a des choses à dire sur le terrorisme, le Patriot Act ou Guantanamo. Et des discours aussi exaltants, on en a que trop rarement. Je pourrais dire que TDK est surement ce qui arrivé de mieux dans le domaine de films de super-héros, mais ce serait insuffisant. TDK est tout simplement l'un des meilleurs films que j'ai vu ces dernières années.;11/08/2018;https://www.allocine;115362;Action, Aventure, Fantastique
Visiteur;5;La suite de Batman Begins est une pure réussite, il faut l'avouer ! Nolan va encore plus loin et nous réalise un film qui frôle la perfection. Le casting est très bon et ça se ressent dans le film, notamment avec, toujours, l'excellente performance de Christian Bale, mais surtout celle d'Head Ledger qui nous incarne un Joker magistral ! A côté, les personnages secondaires sont très bien interprétés, les acteurs concernés s'en sortent à merveille. La musique accompagne avec brio le film qui possède un véritable atout : son scénario. Ce dernier est incroyablement bien réussi et ficelé. Le choix du personnage du Joker était inévitable dans un film Batman mais dans ce film, il est le noyau central de l'intrigue. Sa psychologie complexe est d'une efficacité redoutable ! Dans cet opus, Batman est malmené psychologiquement. On peut remarquer que ce qu ifait la force des films de Nolan, c'est surtout le travail sur la psychologie des personnages, qui s'en ressort dans ce film. La fin est fabuleuse, renforçant les caractéristiques du personnage Joker, tout est bien ficelé ! Certes, il y a des incohérences et quelques défauts, mais ce film n'en reste pas moins un joyau !;26/07/2012;https://www.allocine;115362;Action, Aventure, Fantastique
id129;4;"Grand thriller de Christopher Nolan. Ce Marvell à gros budget (180 M$) nous délivre des scènes grandioses, des actions d’envergure avec effets spéciaux réussis. Marvell oblige, le scénario pas toujours cohérent ou crédible, nous propose un rythme soutenu et une action continue. Ce film de fiction nous propose la sensationnelle moto « Bat-Pod », des costumes futuristes et des maquillages fantastiques. Le casting est impressionnant avec un bon Christian Bale dans le rôle de Batman et un prodigieux Heath Ledger , Oscar du Meilleur acteur dans un second rôle pour l’interprétation du Joker. A citer également : Morgan Freeman le concepteur, Michael Caine qui joue Alfred le compagnon de Batman, Gary Oldman toujours aussi efficace dans le rôle du lieutenant Gordon. Après ""The Dark Knight Rises"", ""Inception"", ""Interstellar"", ""Le prestige"", ""The Dark Knight, Le Chevalier Noir"" est ma cinquième approche de Christopher Nolan.";21/10/2015;https://www.allocine;115362;Action, Aventure, Fantastique
id130;5;Christopher Nolan est le grand cinéaste du moment. Histoire avec un scénario riche et intense, des acteurs formidables (le joker alias le défunt Heath Ledger est incroyable d'intensité ... il est habité). Un film culte à voir et à revoir .... Rentre dans mon top 10 de tout les temps sans problème. Que c'est bon;15/07/2013;https://www.allocine;115362;Action, Aventure, Fantastique
id131;4;"Un film comme on en fait plus beaucoup.Nolan a su réinventer les films de Batman en adaptant à la perfection le côté sombre et dur des comics.Avec un scénario splendide et des acteurs grandioses; personne n’oubliera la prestation du défunt Heath Ledger en Joker plus psychotique que jamais, et orchestré par la magnifique musique d'Hans Zimmer et James Newton Howard ( je retiendrais toujours ce son strident que l'ont entant par dessus la musique lors des long moments de suspenses), The Dark Knight est, avec le précèdent Batman Begins, un dès meilleurs Batman voir le meilleur.On y retrouve cette fois Batman confronté à deux de ses plus grands ennemis dans une ville ou le chaos et l'anarchie finissent par reprendre leurs droits. Christopher Nolan nous signe ici un grand moment du 7ème Art et un dès des meilleurs films de super- héros. Quand on pense que Joel Schumacher devait réalisé Batman  Begins...";04/08/2012;https://www.allocine;115362;Action, Aventure, Fantastique
Visiteur;5;"Une merveille, même si on est pas fan de Batman, des super-héros en général, qu'on ne connaît pas forcément l'histoire de Bruce Wayne, c'est une perle.Un univers sombre, où la peur règne, où même Batman n'arrive pas à sauver cinq personnes de la mort, où la ville se retourne progressivement contre son Chevalier Noir, où même les personnages les plus ""parfaits"" se laissent emporter par la folie 
spoiler: 
(Harvey Dent)
 du Joker. Un Joker parlons en... tout bonnement incroyable, interprété avec brio par un Heath Ledger encore plus parfait qu'à son habitude (RIP) Un personnage qu'on attend à chaque scènes, cruel, fou à lier mais aussi drôle (enfin pour moi il l'est^^) voire même attachant, qui prend toute la place dans ce film qui est un véritable chef-d'oeuvre, un Joker qui a déjà comprit ce qui attend Batman avant ce dernier, qui réussit à détruire Wayne psychologiquement et qui a presque réussit à sombrer la ville dans le chaos 
spoiler: 
(car malgré tout, les habitants ne s'entretuent pas)
 Des personnages merveilleux, qui se complètent (scène de l'interrogatoire^^) un film magnifique, à voir et à revoir!";22/04/2013;https://www.allocine;115362;Action, Aventure, Fantastique
id133;5;TDK : Pour l'instant le summum du film de super héros !!TDK est :- Un film d'action qui décoiffe- Un polar efficace qui cache son jeu jusqu'à la dernière seconde du dénouement des intrigues- Un film culte avec un Ledger étonnant, étourdissant, inquiétant- Un drame, avec un Harvey Dent surprenant et profond- Un film à suspense qui vous scotche à votre fauteuilLE film de 2008 pour l'instant !!!!!;18/08/2008;https://www.allocine;115362;Action, Aventure, Fantastique
id134;5;"Si ""Batman Begins"" m'avait quelque peu déçu, il n'en est rien de ce ""Dark Knight"" il est vrai assez impressionnant. Nous plongeant dès le départ dans un univers sombre et assez inquiétant, Christopher Nolan sait capter notre attention à tout point de vue, que ce soit par les magnifiques décors ou les différentes relations entre les personnages. Car ce film sait se doter d'un scénario d'une très grand richesse, apparemment bien décidé à vouloir nous montrer les multiples facettes de ce passionnant personnage qu'est Batman. Mais au delà de cette intelligence et de cet univers crépusculaire magnifiquement rendu, c'est aussi l'équilibre entre les scènes d'action et de ""réflexion"" qui nous éblouit, tant l'osmose semble il est vrai toujours prendre. Enfin, notons l'impeccable prestation des différents acteurs (notamment bien sur le regretté eath Ledger, assez impressionnant il est vrai), et nous nous rendrons compte à quel point le film, et ce malgré quelques touts petits défauts légèrement regrettables, sait se faire un véritable sommet du film de super-héros. Magistral.";30/08/2008;https://www.allocine;115362;Action, Aventure, Fantastique
id135;5;En réalisant ce polar où le chaos et la folie règnent en maître, Christopher Nolan révolutionne le film de super-héros. Sombre, tragique, violent, il ose aller là où le blockbuster ne s'aventure que rarement et trouve une formidable puissance émotionnelle.;16/08/2008;https://www.allocine;115362;Action, Aventure, Fantastique
id136;4,5;"""The Dark Knight"" reprend (à peu près) là où ""Batman Begins"" s'arrêtait. Gotham est toujours en proie à la criminalité et la corruption mais cette fois-ci, c'est un adversaire de taille qui vient se mesurer à Batman et un Gotham toujours rongé de l'intérieur. Passé une superbe introduction rappelant ""Heat"" de Michael Mann, Christopher Nolan braque sa caméra sur Bruce Wayne et met en place l'opposition entre le bien, emmené par le trio Wayne/Batman, Rachel et Harvey Dent contre le mal, ici symbolisé par un Joker, personnage dangereux, cruel, fou, intelligent manipulateur et malin. C'est d'ailleurs là l'une des principales réussites de cette suite, avoir introduit un méchant mémorable, terrifiant et crédible ainsi que Dent, procureur qui veut aller au bout de sa quête, à savoir pacifier et nettoyer Gotham. Personnages réussis, que Nolan met bien en valeur, notamment un Joker dont chacune des apparitions est à glacer le sang et il arrive à donner de l'importance à tous, sans en sacrifier.Les personnages servent un scénario intelligent et très bien écrit. Les péripéties sont bien pensées et nous emmènent dans divers chemins par moments totalement inattendus. Face au chaos et à l’anarchie, il met en place des personnages souhaitant ne pas tendre vers ""La loi du plus fort"" mais d'agir à travers la justice. Nolan rend ses dilemmes passionnant et propice à la réflexion autour de la frontière entre les différentes justices, l'ordre, la corruption, le symbole du héros face à la justice lorsque cette dernière est défaillante. Ici le danger vient en même temps de la pègre et de ses représentants mais aussi de l'intérieur et d'une société corrompue jusqu'à la moelle. C'est brillant et la force du film, c'est que ni la complexité du scénario, ni les personnages torturés ne viennent alourdir le récit, c'est toujours passionnant, Nolan sonde l'âme humaine, sa noirceur et ses intentions. Mais au-delà de tout ça, ce qui impressionne, c'est la façon dont Nolan met en scène son film. Tension, rythme, mise en images, intensité, utilisation de la musique (excellente) ou encore direction d'acteurs, le britannique maîtrise tout de bout en bout et nous sert un film de plus en plus haletant avec de nombreuses scènes inoubliables dont un final majestueux. Le cadre réaliste est toujours superbement exploité, tout comme la noirceur qu'il donne à ses personnages et à la ville de Gotham.Si le Joker est à ce point mémorable et réussi, c'est en partie grâce à la prestation d'Heath Ledger qui livre une composition intense, torturée et folle. À son image, ce sont surtout les seconds rôles qui se distinguent avec un Aaron Eckhart parfait en procureur qui ne lâche rien, Maggie Gyllenhaal qui reprend avec brio le personnage de Katie Holmes ainsi que Michael Caine, Gary Oldman ou encore Morgan Freeman qui répond toujours présent. Une leçon de cinéma tout simplement. Nolan instaure tension, rythme et intensité sans sacrifier la profondeur où il sonde l'âme humaine, sa noirceur et pose les questions autour de la loi, la corruption et la justice, brillant.";01/11/2014;https://www.allocine;115362;Action, Aventure, Fantastique
Visiteur;5;Excellent .Aprés un Premier Episode remarquable,le Cinéaste Christopher Nolan revient a la barre pour nous livrer un Nouvel Episode qui Surpasse a tous les Niveaux son aînée. Grace a une Mise en Scéne étincelante en passant par une BO Majestueux composer par  Hans Zimmer et James Newton Howard qui accompagne a merveille l'ambiance Oppressant et Sombre du long métrage. Ensuite le Scénario est plus Aboutie mais surtout Captivant avec son lot de Rebondissements Bluffants qui parvient a maintenir en haleine au cours des 2h30 sans jamais avoir le temps de devenir ennuyeux. En ce qui Concerne les Séquences D'Actions elles sont plus Impressionnantes avec également des Effets Spéciaux Dantesques pour rajouter le tout, mais le film n'oublie pas pour autant d'être beaucoup plus Noir et Dramatique que le précédant film tout en y ajoutant quelques notes d'humours piquants avec des Dialogues devenues cultes.Pour Finir les Personnages prennent plus d'ampleur a commencer par Christian Bale qui confirme qu'il est le meilleur interprète pour incarner le personnage de Batman/Bruce Wayne qui voit le personnage poussé jusqu'a ses derniers retranchements tout comme ses alliés qui prennent beaucoup plus d'importance dans ce films tels que le majordome Alfred,l'ingénieur Lucius Fox,le Commissaire Gordon et l'Avocate Rachel Dawes qui sont respectueusement incarner par Michael Caine,Morgan Freeman,Gary Oldman et  Maggie Gyllenhall qui parviennent a liver une performance d'acteurs irréprochable, a noter l'arriver fracassante de nouveaux venus tels que le Charismatique et Terrifiant Némésis de l'Homme Chauve Souris connu sous le nom du Joker qui est magnifiquement incarner par le regretter Heath Ledger qui nous livre un des meilleurs méchants dans l'histoire du film en étant a la fois Inquiétant et Charismatique, a ses cotés on découvre le personnage énigmatique du procureur Harvey Dent camper avec brio par Aaron Echkart qui s'avére également excellent dans la peau de Double Face dont le maquillage est effrayant mais réussi sans oublier quelques seconds rôles au top tels que Eric Roberts,Michael Jai White,Nestor Carbonell et Anthony Michael Hall qui apportent leur édifice au film. En Résumer, The Dark Knight est une suite encore meilleur que son prédécesseur en étant a la fois Tendue,Spectaculaire et Haletant qui a un marquer un sacrée tournant dans l'histoire du cinéma en étant devenue une véritable référence cinématographique pour les adaptations de Supers Héros au Cinéma et qui ravit la Critique et le Public a l'unanimité qui est a ne pas louper.;04/06/2015;https://www.allocine;115362;Action, Aventure, Fantastique
id138;5;"Encore plus sombre, plus angoissant que ""Batman Begins"", une perle d'intrigue à tiroirs complexe. Nolan ayant parfaitement conscience du talent incroyable de Heath Ledger, une grosse partie du film repose sur son interprétation inquiétante et subtile du Joker, l'une des prestations les plus excitantes que j'ai eues l'occasion de voir. Impressionnant et culte dès sa sortie.";02/02/2013;https://www.allocine;115362;Action, Aventure, Fantastique
id139;5;"Je me souviens encore de cet été 2008 où j'avais les larmes aux yeux en sortant de la salle. Quel Batman ! Quel film !! TDK accède à une autre dimension des films de ""Supers-héros"" grâce à une narration parfaite, sans temps morts ; avec des enjeux incroyables et un Joker encore plus fou que celui Nicholson disons-le. Tout le film n'est que prouesse de la photographie à la musique en passant par les scènes d'action. De loin supérieur aux pauvres Avengers, TDK est un Chef d'oeuvre !";15/05/2012;https://www.allocine;115362;Action, Aventure, Fantastique
id140;5;"Après un Batman Begins pas trop mal, le grand Christopher Nolan signe un deuxième volet de notre célèbre chevalier noir. Cette fois, Batman est confronté à la pègre ainsi qu'au public, devenu impatient de voir son vrai visage. Il y a en outre un certain Harvey, surnommé ""Chevalier Blanc"" qui est un procureur digne de confiance et de raison, qui va remettre en question l'existence de Batman. Je considère ce film comme le plus grand de tous les films de supers héros. Car contrairement à Superman, Batman n'est pas un super héros comme les autres. Ce n'est pas le cliché typique, celui qui va sauver la ville entière de l'enfer, et arrêter tous les criminels défavorisant la ville de Gotham. Il est ce qu'on appelle un anti-héros, c'est-à-dire un personnage noir, qui n'ai pas vraiment aimé du public. Dans le film, le contraste entre Harvey et Wayne sont magnifiquement bien représentés. Le procureur est vu comme le sauveur de la ville, ce qui fait douter Batman: doit-il rester dans l'ombre en sauvant des vies, ou doit-il sombrer dans l'oubli afin de laisser Harvey s'occuper de Gotham ? Entre le Harvey aimé de tout le monde et Batman, mystérieux, mettant en doute le public, qui va réellement rester, pour sauver la ville de Gotham ? Le film est sombre et noir comme on les aime. On retrouve beaucoup de criminels du Comics comme l'épouvantail, malgré une brève apparition, ou encore des familles mafieuses. Il est inutile de donner un avis personnel du Joker dans le film. Heath Legder signe ici le plus grand de tous ses rôles, et il est aussi, le meilleur acteur incarnant le Joker parmi tous les Batman qu'il y ait pu avoir. Son folie et son intelligence sont miraculeusement bien jouées par l'acteur et c'est clairement lui qui donne au film sa plus grande noirceur. Je le considère comme un des plus grands acteurs que le monde du cinéma ait connu. Quant aux autres acteurs, ils restent les mêmes que dans Begins, et forment un film vraiment exceptionnel. Le petit bémol est peut-être Maggie Gyllenhaal, que je trouve pas super dans son rôle de Rachel. C'est le seul et unique point négatif que j'ai pu ressentir dans le film. The Dark Knight montre aussi à quel point tout peut basculer à cause d'une obsession, d'un désir que l'on possède. C'est ce qui arrivera malheureusement au grand Double Face. Aaron Eckart est aussi impressionnant dans ce rôle de procureur misant uniquement la chance, à sa pièce de monnaie. Ce film de Nolan prouve bien son talent à construire de manière unique comme il le fait dans beaucoup de ces autres films. La noirceur de The Dark Knight, ainsi que sa fin, font de ce film un véritable chef d'oeuvre de films de supers-héros.";12/12/2012;https://www.allocine;115362;Action, Aventure, Fantastique
Visiteur;5;"Batman Begins et The Dark Knight, Le Chevalier Noir, ce n'est pas la même chose, là on atteint le chef-d'œuvre (je suis obligé de le reconnaître) ! Niveau scénario, c'est parfait, parfait, parfait ! La bande originale est superbe, je l'adore (surtout le premier soundtrack : Why So Serious?). Les acteurs sont excellents, Christian Bale est toujours au top mais je trouve que l'acteur qui joue le mieux est Heath Ledger qui a remporté l'Oscar du Meilleur Acteur dans un Second Rôle. Michael Caine, Aaron Eckhart, Gary Oldman et Morgan Freeman ont eux aussi un bon jeu d'acteur. Par contre remplacer Katie Holmes par Maggie Gyllenhaal (c'est vraiment dommage qu'elle ait refusé le rôle), c'est complètement absurde car l'actrice ne lui ressemble pas du tout et joue très mal, aucune crédibilité !  Comme dans le précédent opus, les décors et les effets visuels sont géniaux ! Pour ce qui est des protagonistes, Le Joker est plus développé que jamais, 
spoiler: 
c'est un personnage drôle et sadique à la fois
 ! Quant à Batman, même si grâce à Begins, on sait tout sur lui, il reste un personnage bien mystérieux et c'est ça que j'aime chez lui, il est bien différent de Bruce Wayne (alors que Spider-man par exemple est le même personnage que Peter Parker, sa véritable identité ). 
spoiler: 
Bien qu'elle soit immorale
, j'ai adoré la fin ! Un Grand film de  super-héro !";25/11/2013;https://www.allocine;115362;Action, Aventure, Fantastique
Visiteur;5;Ce Batman est un chef d'oeuvre ! Heath Ledger est vraiment excellent en Joker ! Il est le meilleur méchant du cinéma ! Christian Bale se débrouille bien, mais Heath Ledger lui vole la vedette à chaque fois. Des scènes d'anthologie comme la scène de l'interrogatoire et plein d'autres... Le meilleur Batman avec Batman '89 et le meilleur de la trilogie.;28/08/2014;https://www.allocine;115362;Action, Aventure, Fantastique
id143;5;Réellement palpitant, sombre, froid. Nolan a fait un excellent travail, une histoire géniale, un casting qu'on ne reverra pas avant longtemps. Heath Ledger dans son rôle du Joker est magnifique. Ce rôle restera comme l'un des plus grands de l'histoire du cinéma. Je prefère ce Joker là à celui de Nicholson car celui-ci possède une identité, un passé. Alors que celui de Ledger n'a ni origine, ni nom, ni rien. Le mystère est total. Ce Joker ci est la personnification du chaos, il jette son dévolu sur ce qui l'intéresse, car telle est sa volonté. Quel fin tragique pour ce Batman, qui est pour moi le meilleur, car le 3 n'est qu'un mixage sans goûts de fusillades, bastons et dialogues à la con. Tandis que ceux avec Keaton sont un peu mou d'autant plus que Michael Keaton a le charisme d'une moule. Bref, pour en revenir à The Dark Knight : Inoubliable.;02/03/2014;https://www.allocine;115362;Action, Aventure, Fantastique
id144;5;Encore meilleur que le premier épisode ce film nous offrent une interprétation fiévreuse , une mise en scène éblouissante et un scenario a la noirceur parfaite.;30/06/2013;https://www.allocine;115362;Action, Aventure, Fantastique
Visiteur;5;Après avoir vu ce film que je connais par cœur une bonne dizaine de fois je poste enfin ma critique. Donc voilà ce film est pour moi un chef-d’œuvre incontestable. Non seulement c'est mon film de Super-Héros préféré mais c'est surtout mon film préféré tout court ! Le scénario est extraordinaire, les acteurs sont tous parfaits, sauf peut être maggie qui interprète Rachel Dawes, je ne trouvais pas Katie Holmes extra non plus dans begins mais j'aurai préféré qu'elle continue à jouer Rachel pour la continuité, Christian Bale est excellent et encore plus torturé que dans Begins (et il a de quoi !) et bien sur Heath Ledger qui s'est carrément surpassé en délivrant une prestation hors norme, un des gros points fort du film. Les scènes d'actions sont excellentes, il y a des rebondissements, de la tension, une BO signé une nouvelle fois Zimmer toujours aussi excellente, bref, je ne trouve pas de défauts véritable à ce film dont la scène finale restera gravé dans ma mémoire !;25/12/2012;https://www.allocine;115362;Action, Aventure, Fantastique
id146;3;"Blockbuster déjà culte, ""The dark knight"" est il est vrai plus intelligent que la majorité des machines à fric décérébrées qui sortent chaque été. En effet, il bénéficie d'une caractérisation de ses personnages plutôt intelligente et sobre, il est bien fait, prenant, parfois un peu trop compliqué et pas toujours forcément très crédible, mais le scénario est bon, et surtout comme tout bon film d'action qui se respecte, il est très spectaculaire. Voilà, c'est dit, ""The dark knight"" est un divertissement de bonne facture. Mais il n'est certainement pas plus, car Christopher Nolan à toujours vouloir faire dans la noirceur, oublie de créer une fibre émotionnelle quelconque, et au final, hélas, on se fout un peu des personnages, de ce qui vont mourir ou de ceux qui vont survivre, bons ou mauvais. Ça se regarde... mais au-delà de son efficacité certaine, il manque cruellement à ce film une véritable capacité à émouvoir.";21/02/2012;https://www.allocine;115362;Action, Aventure, Fantastique
