ID Utilisateur;Note;Commentaire;Date de publication;URL de la critique;Numro du film;Genre;proba_nega;proba_neutre;proba_positif
id121;5;"voil,aprs 3 longues annes d'attente.Ha!Nolan nous offre le plus bel pisode du chevalier noir.d'une dure de 2H30,on ne trouve jamais le temps de souffler tant le scnario est dense et riche en rebondissements,magnifiquement grs.Nolan nous prouve une fois de plus que l'on peut faire du grand spectacle en y mlant l'intelligence d'un scnario fort.un casting haut en couleur reprenant ceux qui avaient pos leur marque sur BEGINS(Bale dans un role plus recherch et plus tortur,Caine toujours au top,Freeman avec un role moral bien plus mis en valeur,Oldman lui aussi plus approfondi,jouant un Gordon plus expriment mais en proie  plus de difficults du  son ascension professionnelle),et les autres:gyllenhale reprend derrire Holmes,et ce n'est pas pour dplaire au public;Eckart au sommet dans le role d'un Dent/Two-Face inoubliable,control par la folie vengeresse,et le regrett Ledger,qui nous laisse sans voix  chacune de ses interprtations du Joker,apportant la terreur et la folie que nous attendions.un pure croisement d'hannibal Lecter et Alex Delarge(Orange Mcanique).Pour ce qui est de la ral,Nolan corrige ses erreurs qui avaient engendr les dfauts de BEGINS.une mise en scne plus construite,en particuliers pour les scnes d'action en rfrence au plus grands films tels que HEAT...et des clichs en camra DV pour rajouter davantage de ralisme.un bande son d'une puissance fulgurante,de reprises de titres qui avaient dj fait le succs du prcdent opus et quelques sonorits qui nous rappellent une fois de plus celles du braquage de banque de HEAT.des touches d'humour,des repliques et passages indits et vous  devenir cultes viennent s'y greffer.et une cloture magnifique,nous laissant un peu sur notre fin en guise d'annonce d'un troisime volet.en bref,un chef d'oeuvre rpondant  notre longue attente,et plus encore.TDK est de loin la meilleure adaptation de comics,mais aussi un des meilleurs films d'action de ce sicle.A CONSOMMER SANS MODERATI";15/08/2008;https://www.allocine;115362;Action, Aventure, Fantastique;0.0878639966249466;0.7766368389129639;0.1354992538690567
Visiteur;5;"Chef d'oeuvre. Perle. Bijou. Diamant brut. Un uppercut autant pour le spectateur que pour le mdia dans son ensemble qui me met  court de superlatifs. Avec ce film, Christopher Nolan assna une violente baffe  toute l'industrie du blockbuster, le film devenant instantanment le nouvel talon du genre, et ce n'est pas dur de comprendre pourquoi. L o ""Batman Begins"" restait le cul entre deux chaises nommes comics et ralisme, ""The Dark Knight"" pousse sa dmarche  son summum, et  ce jour reste l'apoge de celle-ci: le film est sombre quand la situation l'exige et nullement aseptis, aucun tic voquant les comics ne subsiste, aucun humour parasite, et le merchandising pour les mmes n'a rien  faire ici, voil enfin un film de super-hros 100% adulte. Le film de Nolan est un vritable polar noir, tenant presque plus du ""Seven"" que de tout ce  quoi le genre super-hroque nous avait habitu, et pour cause les thmes traits n'ont rien d'enfantin: terrorisme, ultra-scuritarisme, complexit et paradoxes d'une socit, mouvements de foule, auto-justice...et ce n'est pas abord comme un ""Iron Man 3"" parle de terrorisme ou comme un ""Avengers 2"" parle de paix dans le monde, non ici les sujets sont traits avec brio et tout le respect qui se doit. Parce que les frres Nolan savent crire et nous le prouvent une bonne fois pour toutes. Suivre la maestria de leur criture est en soi un vrai rgal: Il n'y a pas une seconde sans que trois ou quatre sous-intrigues se chevauchent et pourtant jamais on ne perd le fil. Les enjeux de l'histoire pourtant en constant changement sont limpides, le set-up/pay-off est toujours aussi matris et les nombreux lments de foreshadowing ajoutent une toute autre dimension  l'ensemble qui rend l'histoire et ses personnages juste fascinants. ""The Dark Knight, the White Knight and the Psycho"", comme j'aime  les appeler, dix critiques ne me suffiraient pas pour en faire le tour mais tous sont  la fois un vibrant hommage  leur matriau d'origine et des personnalits totalement redfinies. Le manichisme du premier opus a disparu sans laisser de traces. L'introspection du hros est encore au cur de la dmarche Nolanienne et celui-ci devra faire directement face aux consquences de ses actes, et le pire de ces contrecoups, c'est le joker. Et l encore, noooorme tirage de chapeau devant la r-interprtation du personnage autant que la prestation du regrett Heath Ledger. Lantithse parfaite et pourtant complmentaire du Batman est terrifiant (et bien plus que la version de Nicholson, si l'on veut s'amuser  comparer) parce quil n'y a rien autour de lui mis  part le chaos. Le personnage n'a aucun nom, pas de pass ni de famille ou d'adresse et ne croit en rien. Nolan a eu les couilles de ne proposer aucune explication  ses actes au moment o il tait impratif de n'en avoir aucune, n'importe laquelle se serait rvle profondment dcevante (demandez  Hannibal Lecter) et pour a, chapeau bas. Mme le triangle amoureux est l'un des plus senss qu'il m'ait t donn de voir et c'est en partie parce qu'une fois encore, sans spoiler, Nolan a eu des couilles. a en fait beaucoup c'est sr, mais le bougre en a d'autres en rserve, comme pour le fait d'avoir men sa politique du tout en images relles jusqu'au bout, allant mme jusqu' faire exploser un entrept dans l'attentat contre le Gotham General, misant tout sur la performance de fou furieux de Ledger continuant  jouer la comdie alors que des explosions potentiellement dangereuses se produisent  deux pas et que les blocs de bton volent au-dessus de sa tte...y'a pas  dire, Christopher Nolan est dfinitivement un cinaste de l'audace. Faudra juste qu'il m'explique son problme avec les formats au point qu'il n'arrive pas  s'en tenir  un seul et se sente oblig de voguer entre 16/9 et cinmascope tout au long de son film alors que bon, vu la classe des scnes en 16/9 autant faire tout le film comme a. Mais je m'gare. Le budget ses sent lors des scnes d'action monumentales, les compositions de de Hans Zimmer accompagnent l'action  merveille, les apparitions des personnages sont savamment doses et rflchies et Nolan fait un gros effort pour se corriger et rendre leur discours naturel sans pour autant les faire blablater. On croirait une symphonie de Mozart, inadmissible d'ter ou de rajouter quoi que ce soit tant tout est  sa place. Sans doute mon film prfr.";21/06/2015;https://www.allocine;115362;Action, Aventure, Fantastique;0.07208569347858429;0.8304014205932617;0.09751296043395996
id123;5;The Dark Knight russit  faire mieux que son an. Les acteurs sont excellent notamment Christian Bale Bruce Wayne / Batman ainsi que Heath Ledger qui incarne a la perfection le rle du Joker, le nouvel ennemi de batman. Il y a plus d'action que dans le premier volet, les effets spciaux et les effets visuels sont toujours aussi poustouflants ! Un excellent second volet, le meilleur de la trilogie de Nolan.;28/05/2013;https://www.allocine;115362;Action, Aventure, Fantastique;0.021070636808872223;0.3960942327976227;0.5828351974487305
id124;4,5;"The Dark Knight est tout simplement l'un des meilleur film de super hros jamais ralis si ce n'est le meilleur. Au chapitre des reproches tout juste l'on fera la remarque quant  son dbut un peu long  dmarrer. Nolan prend plaisir  poser ses enjeux et ses personnages et cela peut handicaper lgrement le rythme du film quand on le revois, car l'on a hte de voir le second acte et la prcipitation des vnements dramatiques dans ce dernier.Et l ce n'est que pur bonheur tant le scnario de cet opus droule habilement toutes ses pripties dramatiques. Souvent surprenant, le tout sur un rythme haletant. D'ailleurs on peroit que dans sa construction The Dark Knight emprunte bien plus  Heat qu' un film de Super hros lambda. L'intrigue ne cesse d'voluer.Le Joker tient ici toutes ses promesses, sa prsence devenant de plus en plus pesante au point de la ressentir mme dans les scnes o il ne figure pas. Il en devient quasiment une figure omnisciente, impression accentue par le fait qu'il semble toujours avoir un coup d'avance. Ce personnage subtilement crit et exploit est magnifiquement interprt par un Heath Ledger absolument dantesque. Il y joue LE rle de sa vie et sans doute devient l'incarnation du mchant le plus charismatique du cinma. Mais qu'en est il du chevalier noir ? De Batman ? En apparence il se fait discret mais encore une fois l'criture des frres Nolan exploite parfaitement son personnage. Ici il se retrouve accul par un ennemi calculateur et mthodique bien plus intelligent et machiavlique que ceux qu'il a auparavant affronts. La rflexion se pose ici sur jusqu'o peut il et doit il aller pour arrter cet ennemi. Quels rgles doit il enfreindre au noms du bien commun.Dans ce The Dark Knight les icnes et symboles revtent une importance particulire tant chaque acte est soumis au jugement populaire. Alors quelle figure Batman doit il incarner ? Celle d'un protecteur ou celle d'un punisseur ?Mais outre la prestation honorable de Christian Bale, il faut souligner celle des autres interprtes dont figurent un impeccable Gary Oldman et un surprenant Aaron Eckart. Morgan Freeman est aussi une nouvelle fois de la partie.La ralisation de Nolan est impeccable, avec une ambiance froide et pesante, trs type ""polar"" et des scnes d'actions vraiment russies pour le coup, surtout que ces dernires n'interviennent non pas pour rveiller le spectateur mais sont toujours faites dans le but d'apporter quelque chose  l'histoire. La BO de Hans Zimmer associ  James Newton Howard est elle aussi excellente.Pour conclure ce film est une merveille et une pure russite artistique !";15/07/2012;https://www.allocine;115362;Action, Aventure, Fantastique;0.0701138898730278;0.8176161646842957;0.11226992309093475
id125;5;"""The Dark Knight"" est encore plus sombre et plus srieux que ""Batman Begins"" qui avait dj a lui seul rvolutionn les Batman. Cette suite voit le combat entre Batman et le Joker, son pire ennemi qui est interprt par l'excellent et le regrett Heath Ledger. Ce dernier nous livre une prestation effrayante du Joker, il mrite amplement son oscar. D'ailleurs, tous les acteurs de ce film sont excellents. Le scnario, la B.O., la mise en scne, tout est parfait dans de film. Mme les scnes de combats que je trouvais mal filmes dans ""Batman Begins"" sont ici mieux mise en valeurs. Nolan nous offre une suite peut-tre meilleure de son reboot, il a vraiment donn un nouveau souffle  ce merveilleux personnage qu'est le Batman.";31/08/2013;https://www.allocine;115362;Action, Aventure, Fantastique;0.03821387141942978;0.8068938255310059;0.15489225089550018
id126;4;"Un excellent film. Un scnario trs noir et beaucoup d'action. Tous les acteurs sont parfaits et l'interprtation de Heath Ledger dans le rle du Joker est poustouflante. La ralisation la plus spectaculaire dans la saga des ""Batman"" !";11/08/2012;https://www.allocine;115362;Action, Aventure, Fantastique;0.008477360010147095;0.05361087992787361;0.9379118084907532
id127;5;Et si le film post-11 Septembre le plus emblmatique tait The Dark Knight? a vous semble exagr? Pourtant, vous en trouverez peu qui l'voquent aussi frontalement sans le citer. Et pas besoin de chercher plus loin que son affiche pour dbuter. Christopher Nolan place son hros au plus prs de la ralit, l o la plupart des autres se drobent. Cet endroit o on questionne la lgitimit de son action, et o le revers de la mdaille se mesure  l'aune de ses consquences. D'une noirceur peu commune, le deuxime volet de cette nouvelle trilogie impressionne autant par le fond que la forme. Reli  son prdcesseur (Batman Begins), The Dark Knight prend son indpendance ds les premires minutes. L'influence de Blade Runner irriguant Begins laisse la place  une ambiance voquant distinctement le Heat de Michael Mann. Comme de juste, la question identitaire qui parcourait le premier opus est ici remplace par une dualit morale qui hante le(s) personnage(s). L'occasion rve pour passer ausculter le Chevalier Noir et son monde. Et le moins qu'on puisse dire, c'est qu'ils ne vont pas tre mnag. Comment en est-on arriv l? Il suffit parfois d'un homme. D'un mal anonyme qui va vite se faire un nom : le Joker. Vritable antithse de Batman, il est celui qui mnage ses apparitions pour les rendre dcisives. Dstabilisant ses adversaires, poussant la socit dans ses retranchements, son ascension est aussi inexorable qu'irrsistible. Il chappe  ses obscures origines pour devenir l'incarnation d'une folie qui corrompt et dtruit ce qui l'environne. Dans ce jeu de la mort dont il relance sans cesse la partie, ses adversaires devront affronter leurs propres limites, avec le risque de remporter une victoire empoisonne. C'est peu dire que Heath Ledger dpasse toutes les esprances avec ce Joker. Il propose une rinvention du personnage,  la fois fidle et parfaitement synchrone avec l'univers rsolument raliste de Christopher Nolan. Son Joker est un psychopathe aussi sadique que manipulateur, et sa prsence est si glaante qu'il hante mme les moments o il n'apparat pas. La performance de Ledger est absolument inoubliable et devrait voir son Joker entrer dans la liste des plus grands mchants de l'Histoire du cinma. On aurait pu craindre que sa performance clipse totalement tout le reste du casting, mais ce n'est pas le cas. Christian Bale est toujours aussi parfait dans le(s) costume(s) du fivreux Bruce Wayne/ Batman. Aaron Eckhart se fait aussi une belle place, composant un Harvey Dent/ Double-Face humain et complexe. Il est la figure centrale du film, le reflet de cette contamination du mal initi par le Joker. Mais galement le jumeau tragique d'un Batman lui aussi perdu sur la voie d'un extrmisme inquitant. Gordon serait donc le seul vrai hros de The Dark Knight? Probablement, le seul  combattre le mal tout en arrivant  ne pas y succomber. De retour dans ce rle, Gary Oldman est toujours aussi patant de justesse. Enfin, dans le rle de Rachel, Maggie Gyllenhaal remplace Katie Holmes. Et c'est plutt une bonne nouvelle, car elle livre une composition juste l o sa prdcesseure tait quelque peu fade. De son ct, la ralisateur Christopher Nolan confirme son sens du rythme imparable et une capacit incroyable  faire monter la tension par la simple force de son montage. Si vous tes surpris quand je vous dis que la meilleure squence du film est un dialogue en milieu de film, c'est que vous ne ralisez pas combien une scne d'interrogatoire peut tre jouissive. Pour autant, les scnes d'action n'ont rien  se reprocher. En nette amlioration par rapport  Batman Begins, certaines sont mme poustouflantes. L'introduction videmment (dmente), mais galement les divers attentats du Joker ou la course-poursuite bnficient d'une mise en scne limpide, minimisant l'outil numrique au profit d'une efficacit brute. Hans Zimmer et James Newton Howard, de nouveau en quipe pour la bande originale, ont de nouveau concoct un petit bijou, parsem de ppites (le thme du Joker, par exemple).  l'image de ses personnages principaux, The Dark Knight chappe  son statut pour s'lever bien au del de ce qu'on tait en droit d'esprer. Aussi lectrisant pour le cur que le cerveau, le film propose un lectrochoc salutaire  un genre qui n'a que trop rarement brill pour son audace. Christopher Nolan lui offre le prestige d'une uvre de premier ordre et l'autorit d'un modle pour les annes  venir. Oui, Batman a des choses  dire sur le terrorisme, le Patriot Act ou Guantanamo. Et des discours aussi exaltants, on en a que trop rarement. Je pourrais dire que TDK est surement ce qui arriv de mieux dans le domaine de films de super-hros, mais ce serait insuffisant. TDK est tout simplement l'un des meilleurs films que j'ai vu ces dernires annes.;11/08/2018;https://www.allocine;115362;Action, Aventure, Fantastique;0.1051865667104721;0.8064312934875488;0.08838210254907608
Visiteur;5;La suite de Batman Begins est une pure russite, il faut l'avouer ! Nolan va encore plus loin et nous ralise un film qui frle la perfection. Le casting est trs bon et a se ressent dans le film, notamment avec, toujours, l'excellente performance de Christian Bale, mais surtout celle d'Head Ledger qui nous incarne un Joker magistral ! A ct, les personnages secondaires sont trs bien interprts, les acteurs concerns s'en sortent  merveille. La musique accompagne avec brio le film qui possde un vritable atout : son scnario. Ce dernier est incroyablement bien russi et ficel. Le choix du personnage du Joker tait invitable dans un film Batman mais dans ce film, il est le noyau central de l'intrigue. Sa psychologie complexe est d'une efficacit redoutable ! Dans cet opus, Batman est malmen psychologiquement. On peut remarquer que ce qu ifait la force des films de Nolan, c'est surtout le travail sur la psychologie des personnages, qui s'en ressort dans ce film. La fin est fabuleuse, renforant les caractristiques du personnage Joker, tout est bien ficel ! Certes, il y a des incohrences et quelques dfauts, mais ce film n'en reste pas moins un joyau !;26/07/2012;https://www.allocine;115362;Action, Aventure, Fantastique;0.04567607492208481;0.4868696331977844;0.4674542546272278
id129;4;"Grand thriller de Christopher Nolan. Ce Marvell  gros budget (180 M$) nous dlivre des scnes grandioses, des actions denvergure avec effets spciaux russis. Marvell oblige, le scnario pas toujours cohrent ou crdible, nous propose un rythme soutenu et une action continue. Ce film de fiction nous propose la sensationnelle moto  Bat-Pod , des costumes futuristes et des maquillages fantastiques. Le casting est impressionnant avec un bon Christian Bale dans le rle de Batman et un prodigieux Heath Ledger , Oscar du Meilleur acteur dans un second rle pour linterprtation du Joker. A citer galement : Morgan Freeman le concepteur, Michael Caine qui joue Alfred le compagnon de Batman, Gary Oldman toujours aussi efficace dans le rle du lieutenant Gordon. Aprs ""The Dark Knight Rises"", ""Inception"", ""Interstellar"", ""Le prestige"", ""The Dark Knight, Le Chevalier Noir"" est ma cinquime approche de Christopher Nolan.";21/10/2015;https://www.allocine;115362;Action, Aventure, Fantastique;0.03489428013563156;0.7263010740280151;0.2388046234846115
id130;5;Christopher Nolan est le grand cinaste du moment. Histoire avec un scnario riche et intense, des acteurs formidables (le joker alias le dfunt Heath Ledger est incroyable d'intensit ... il est habit). Un film culte  voir et  revoir .... Rentre dans mon top 10 de tout les temps sans problme. Que c'est bon;15/07/2013;https://www.allocine;115362;Action, Aventure, Fantastique;0.02642528899013996;0.7530686855316162;0.22050613164901733
id131;4;"Un film comme on en fait plus beaucoup.Nolan a su rinventer les films de Batman en adaptant  la perfection le ct sombre et dur des comics.Avec un scnario splendide et des acteurs grandioses; personne noubliera la prestation du dfunt Heath Ledger en Joker plus psychotique que jamais, et orchestr par la magnifique musique d'Hans Zimmer et James Newton Howard ( je retiendrais toujours ce son strident que l'ont entant par dessus la musique lors des long moments de suspenses), The Dark Knight est, avec le prcdent Batman Begins, un ds meilleurs Batman voir le meilleur.On y retrouve cette fois Batman confront  deux de ses plus grands ennemis dans une ville ou le chaos et l'anarchie finissent par reprendre leurs droits. Christopher Nolan nous signe ici un grand moment du 7me Art et un ds des meilleurs films de super- hros. Quand on pense que Joel Schumacher devait ralis Batman  Begins...";04/08/2012;https://www.allocine;115362;Action, Aventure, Fantastique;0.02393984980881214;0.7070531845092773;0.2690068483352661
Visiteur;5;"Une merveille, mme si on est pas fan de Batman, des super-hros en gnral, qu'on ne connat pas forcment l'histoire de Bruce Wayne, c'est une perle.Un univers sombre, o la peur rgne, o mme Batman n'arrive pas  sauver cinq personnes de la mort, o la ville se retourne progressivement contre son Chevalier Noir, o mme les personnages les plus ""parfaits"" se laissent emporter par la folie 
spoiler: 
(Harvey Dent)
 du Joker. Un Joker parlons en... tout bonnement incroyable, interprt avec brio par un Heath Ledger encore plus parfait qu' son habitude (RIP) Un personnage qu'on attend  chaque scnes, cruel, fou  lier mais aussi drle (enfin pour moi il l'est^^) voire mme attachant, qui prend toute la place dans ce film qui est un vritable chef-d'oeuvre, un Joker qui a dj comprit ce qui attend Batman avant ce dernier, qui russit  dtruire Wayne psychologiquement et qui a presque russit  sombrer la ville dans le chaos 
spoiler: 
(car malgr tout, les habitants ne s'entretuent pas)
 Des personnages merveilleux, qui se compltent (scne de l'interrogatoire^^) un film magnifique,  voir et  revoir!";22/04/2013;https://www.allocine;115362;Action, Aventure, Fantastique;0.06933368742465973;0.8066384196281433;0.12402791529893875
id133;5;TDK : Pour l'instant le summum du film de super hros !!TDK est :- Un film d'action qui dcoiffe- Un polar efficace qui cache son jeu jusqu' la dernire seconde du dnouement des intrigues- Un film culte avec un Ledger tonnant, tourdissant, inquitant- Un drame, avec un Harvey Dent surprenant et profond- Un film  suspense qui vous scotche  votre fauteuilLE film de 2008 pour l'instant !!!!!;18/08/2008;https://www.allocine;115362;Action, Aventure, Fantastique;0.034731343388557434;0.8572558164596558;0.10801289230585098
id134;5;"Si ""Batman Begins"" m'avait quelque peu du, il n'en est rien de ce ""Dark Knight"" il est vrai assez impressionnant. Nous plongeant ds le dpart dans un univers sombre et assez inquitant, Christopher Nolan sait capter notre attention  tout point de vue, que ce soit par les magnifiques dcors ou les diffrentes relations entre les personnages. Car ce film sait se doter d'un scnario d'une trs grand richesse, apparemment bien dcid  vouloir nous montrer les multiples facettes de ce passionnant personnage qu'est Batman. Mais au del de cette intelligence et de cet univers crpusculaire magnifiquement rendu, c'est aussi l'quilibre entre les scnes d'action et de ""rflexion"" qui nous blouit, tant l'osmose semble il est vrai toujours prendre. Enfin, notons l'impeccable prestation des diffrents acteurs (notamment bien sur le regrett eath Ledger, assez impressionnant il est vrai), et nous nous rendrons compte  quel point le film, et ce malgr quelques touts petits dfauts lgrement regrettables, sait se faire un vritable sommet du film de super-hros. Magistral.";30/08/2008;https://www.allocine;115362;Action, Aventure, Fantastique;0.054586250334978104;0.8341261148452759;0.11128760874271393
id135;5;En ralisant ce polar o le chaos et la folie rgnent en matre, Christopher Nolan rvolutionne le film de super-hros. Sombre, tragique, violent, il ose aller l o le blockbuster ne s'aventure que rarement et trouve une formidable puissance motionnelle.;16/08/2008;https://www.allocine;115362;Action, Aventure, Fantastique;0.17602130770683289;0.7711930274963379;0.052785664796829224
id136;4,5;"""The Dark Knight"" reprend ( peu prs) l o ""Batman Begins"" s'arrtait. Gotham est toujours en proie  la criminalit et la corruption mais cette fois-ci, c'est un adversaire de taille qui vient se mesurer  Batman et un Gotham toujours rong de l'intrieur. Pass une superbe introduction rappelant ""Heat"" de Michael Mann, Christopher Nolan braque sa camra sur Bruce Wayne et met en place l'opposition entre le bien, emmen par le trio Wayne/Batman, Rachel et Harvey Dent contre le mal, ici symbolis par un Joker, personnage dangereux, cruel, fou, intelligent manipulateur et malin. C'est d'ailleurs l l'une des principales russites de cette suite, avoir introduit un mchant mmorable, terrifiant et crdible ainsi que Dent, procureur qui veut aller au bout de sa qute,  savoir pacifier et nettoyer Gotham. Personnages russis, que Nolan met bien en valeur, notamment un Joker dont chacune des apparitions est  glacer le sang et il arrive  donner de l'importance  tous, sans en sacrifier.Les personnages servent un scnario intelligent et trs bien crit. Les pripties sont bien penses et nous emmnent dans divers chemins par moments totalement inattendus. Face au chaos et  lanarchie, il met en place des personnages souhaitant ne pas tendre vers ""La loi du plus fort"" mais d'agir  travers la justice. Nolan rend ses dilemmes passionnant et propice  la rflexion autour de la frontire entre les diffrentes justices, l'ordre, la corruption, le symbole du hros face  la justice lorsque cette dernire est dfaillante. Ici le danger vient en mme temps de la pgre et de ses reprsentants mais aussi de l'intrieur et d'une socit corrompue jusqu' la moelle. C'est brillant et la force du film, c'est que ni la complexit du scnario, ni les personnages torturs ne viennent alourdir le rcit, c'est toujours passionnant, Nolan sonde l'me humaine, sa noirceur et ses intentions. Mais au-del de tout a, ce qui impressionne, c'est la faon dont Nolan met en scne son film. Tension, rythme, mise en images, intensit, utilisation de la musique (excellente) ou encore direction d'acteurs, le britannique matrise tout de bout en bout et nous sert un film de plus en plus haletant avec de nombreuses scnes inoubliables dont un final majestueux. Le cadre raliste est toujours superbement exploit, tout comme la noirceur qu'il donne  ses personnages et  la ville de Gotham.Si le Joker est  ce point mmorable et russi, c'est en partie grce  la prestation d'Heath Ledger qui livre une composition intense, torture et folle.  son image, ce sont surtout les seconds rles qui se distinguent avec un Aaron Eckhart parfait en procureur qui ne lche rien, Maggie Gyllenhaal qui reprend avec brio le personnage de Katie Holmes ainsi que Michael Caine, Gary Oldman ou encore Morgan Freeman qui rpond toujours prsent. Une leon de cinma tout simplement. Nolan instaure tension, rythme et intensit sans sacrifier la profondeur o il sonde l'me humaine, sa noirceur et pose les questions autour de la loi, la corruption et la justice, brillant.";01/11/2014;https://www.allocine;115362;Action, Aventure, Fantastique;0.08895498514175415;0.8551403880119324;0.05590464547276497
Visiteur;5;Excellent .Aprs un Premier Episode remarquable,le Cinaste Christopher Nolan revient a la barre pour nous livrer un Nouvel Episode qui Surpasse a tous les Niveaux son ane. Grace a une Mise en Scne tincelante en passant par une BO Majestueux composer par  Hans Zimmer et James Newton Howard qui accompagne a merveille l'ambiance Oppressant et Sombre du long mtrage. Ensuite le Scnario est plus Aboutie mais surtout Captivant avec son lot de Rebondissements Bluffants qui parvient a maintenir en haleine au cours des 2h30 sans jamais avoir le temps de devenir ennuyeux. En ce qui Concerne les Squences D'Actions elles sont plus Impressionnantes avec galement des Effets Spciaux Dantesques pour rajouter le tout, mais le film n'oublie pas pour autant d'tre beaucoup plus Noir et Dramatique que le prcdant film tout en y ajoutant quelques notes d'humours piquants avec des Dialogues devenues cultes.Pour Finir les Personnages prennent plus d'ampleur a commencer par Christian Bale qui confirme qu'il est le meilleur interprte pour incarner le personnage de Batman/Bruce Wayne qui voit le personnage pouss jusqu'a ses derniers retranchements tout comme ses allis qui prennent beaucoup plus d'importance dans ce films tels que le majordome Alfred,l'ingnieur Lucius Fox,le Commissaire Gordon et l'Avocate Rachel Dawes qui sont respectueusement incarner par Michael Caine,Morgan Freeman,Gary Oldman et  Maggie Gyllenhall qui parviennent a liver une performance d'acteurs irrprochable, a noter l'arriver fracassante de nouveaux venus tels que le Charismatique et Terrifiant Nmsis de l'Homme Chauve Souris connu sous le nom du Joker qui est magnifiquement incarner par le regretter Heath Ledger qui nous livre un des meilleurs mchants dans l'histoire du film en tant a la fois Inquitant et Charismatique, a ses cots on dcouvre le personnage nigmatique du procureur Harvey Dent camper avec brio par Aaron Echkart qui s'avre galement excellent dans la peau de Double Face dont le maquillage est effrayant mais russi sans oublier quelques seconds rles au top tels que Eric Roberts,Michael Jai White,Nestor Carbonell et Anthony Michael Hall qui apportent leur difice au film. En Rsumer, The Dark Knight est une suite encore meilleur que son prdcesseur en tant a la fois Tendue,Spectaculaire et Haletant qui a un marquer un sacre tournant dans l'histoire du cinma en tant devenue une vritable rfrence cinmatographique pour les adaptations de Supers Hros au Cinma et qui ravit la Critique et le Public a l'unanimit qui est a ne pas louper.;04/06/2015;https://www.allocine;115362;Action, Aventure, Fantastique;0.013253278099000454;0.24979598820209503;0.7369507551193237
id138;5;"Encore plus sombre, plus angoissant que ""Batman Begins"", une perle d'intrigue  tiroirs complexe. Nolan ayant parfaitement conscience du talent incroyable de Heath Ledger, une grosse partie du film repose sur son interprtation inquitante et subtile du Joker, l'une des prestations les plus excitantes que j'ai eues l'occasion de voir. Impressionnant et culte ds sa sortie.";02/02/2013;https://www.allocine;115362;Action, Aventure, Fantastique;0.033761054277420044;0.7631009817123413;0.20313800871372223
id139;5;"Je me souviens encore de cet t 2008 o j'avais les larmes aux yeux en sortant de la salle. Quel Batman ! Quel film !! TDK accde  une autre dimension des films de ""Supers-hros"" grce  une narration parfaite, sans temps morts ; avec des enjeux incroyables et un Joker encore plus fou que celui Nicholson disons-le. Tout le film n'est que prouesse de la photographie  la musique en passant par les scnes d'action. De loin suprieur aux pauvres Avengers, TDK est un Chef d'oeuvre !";15/05/2012;https://www.allocine;115362;Action, Aventure, Fantastique;0.047827161848545074;0.7612149715423584;0.19095788896083832
id140;5;"Aprs un Batman Begins pas trop mal, le grand Christopher Nolan signe un deuxime volet de notre clbre chevalier noir. Cette fois, Batman est confront  la pgre ainsi qu'au public, devenu impatient de voir son vrai visage. Il y a en outre un certain Harvey, surnomm ""Chevalier Blanc"" qui est un procureur digne de confiance et de raison, qui va remettre en question l'existence de Batman. Je considre ce film comme le plus grand de tous les films de supers hros. Car contrairement  Superman, Batman n'est pas un super hros comme les autres. Ce n'est pas le clich typique, celui qui va sauver la ville entire de l'enfer, et arrter tous les criminels dfavorisant la ville de Gotham. Il est ce qu'on appelle un anti-hros, c'est--dire un personnage noir, qui n'ai pas vraiment aim du public. Dans le film, le contraste entre Harvey et Wayne sont magnifiquement bien reprsents. Le procureur est vu comme le sauveur de la ville, ce qui fait douter Batman: doit-il rester dans l'ombre en sauvant des vies, ou doit-il sombrer dans l'oubli afin de laisser Harvey s'occuper de Gotham ? Entre le Harvey aim de tout le monde et Batman, mystrieux, mettant en doute le public, qui va rellement rester, pour sauver la ville de Gotham ? Le film est sombre et noir comme on les aime. On retrouve beaucoup de criminels du Comics comme l'pouvantail, malgr une brve apparition, ou encore des familles mafieuses. Il est inutile de donner un avis personnel du Joker dans le film. Heath Legder signe ici le plus grand de tous ses rles, et il est aussi, le meilleur acteur incarnant le Joker parmi tous les Batman qu'il y ait pu avoir. Son folie et son intelligence sont miraculeusement bien joues par l'acteur et c'est clairement lui qui donne au film sa plus grande noirceur. Je le considre comme un des plus grands acteurs que le monde du cinma ait connu. Quant aux autres acteurs, ils restent les mmes que dans Begins, et forment un film vraiment exceptionnel. Le petit bmol est peut-tre Maggie Gyllenhaal, que je trouve pas super dans son rle de Rachel. C'est le seul et unique point ngatif que j'ai pu ressentir dans le film. The Dark Knight montre aussi  quel point tout peut basculer  cause d'une obsession, d'un dsir que l'on possde. C'est ce qui arrivera malheureusement au grand Double Face. Aaron Eckart est aussi impressionnant dans ce rle de procureur misant uniquement la chance,  sa pice de monnaie. Ce film de Nolan prouve bien son talent  construire de manire unique comme il le fait dans beaucoup de ces autres films. La noirceur de The Dark Knight, ainsi que sa fin, font de ce film un vritable chef d'oeuvre de films de supers-hros.";12/12/2012;https://www.allocine;115362;Action, Aventure, Fantastique;0.06746507436037064;0.810014545917511;0.12252037972211838
