ID Utilisateur;Note;Commentaire;Date de publication;URL de la critique;id du film;Titre du film;Date de sortie;Genre 1;etoiles_ia
id290;4,5;"Pour son 50ème film, Disney a décidé de revisiter ses classiques en nous offrant une nouvelle histoire d'une princesse et de son sauveur. Les points communs avec les ""vieux"" Disney comme ""Blanche Neige et les 7 nains"" ou même ""La Belle aux bois dormants"" sont nombreux mais assumés. Cela fait d'ailleurs franchement du bien de replonger dans ce genre d'histoire qui ont baigné notre enfance. L'histoire de Raiponce, une jeune fille qui vit dans une tour et dont la chevelure a d'étranges pouvoirs. Elle va rencontrer un certain Flynn Rider qui va la convaincre de sortir de cette tour pour découvrir le monde. Comme pour quasiment tous les Disney, les qualités graphiques de ce film sont indéniables, les décors sont absolument superbes. De plus, l'humour fonctionne, on rit, on s'attache aux personnages (que ce soient des animaux où des humains) et on ne s'ennuie pas une seconde. Raiponce fait une princesse pleine de charme, très belle (l'une des plus jolies princesses Disney) mais peut-être un peu trop niaise. Ironie du sort, c'est justement ce retour aux sources qui est l'un des défauts de ce film. Car par conséquent, le récit n'a que peu d'originalité, on sait comment cela va se terminer dès les premières minutes malheureusement. De plus, la fréquence des chansons est un peu trop élevée. Surtout qu'elles sont loin d'être les meilleures chansons Disney. En tout cas, ""Raiponce"" est un excellent conte, à la fois beau et drôle. Disney ont clairement réussi leur cinquantième film.";3 juillet 2014;https://www.allocine;135523;Tangled;1 décembre 2010;Animation;2.26
id291;5,0;Il était impensable il y a seulement 10 ans d' imaginer que le dessin aminé pourrait atteindre une telle perfection. En tous cas pour moi, c'est encore plus beau que tout ce que j'aurais pu rêver, bien plus extraordinaire que les films de super héros qui ne font eux que mettre en images celles que nous avions inventées lors de notre enfance. Dans Raiponce, non seulement il y a les péripéties de l'histoire mais en plus une profondeur qui, certes, doit complètement échapper au jeune public mais ravi les personnes intéressées par la psychanalyse. Les rapports mère fille sont abordés avec une violence presque insoutenable alors que l'Amour lui est magnifié au delà de ce qui est habituel de voir au cinéma. L'humour permanent qui baigne le récit ainsi que les bribes de comédie musicale apportent une féerie supplémentaire. Qui pourra oublier le cheval qui ressemble à Pluto par son comportement? Qui ne sera pas surpris par la bande de pirates plus gentils les uns que les autres sous leurs aspects terrifiants? Un grand moment de cinéma d'animation à revoir régulièrement en famille.;10 juin 2014;https://www.allocine;135523;Tangled;1 décembre 2010;Animation;3.36
id292;4,5;"Après le succès de ""La princesse et la grenouille"" qui était présent mais pas autant que l’espéraient les studios aux grandes oreilles, Disney a décidé de se lancer définitivement dans les films d’animation en image de synthèse. Ce qui pouvait laisser quelques craintes quand on sait que ""Chicken Little"" et ""Bienvenue chez les Robinson"" n’ont pas eu un succès critique ou commercial et que ces films sont assez mauvais dans leur genre, moi-même je ne les ais pas apprécié. En 2009, Disney nous a offert Raiponce en décidant de faire un retour au conte de fée traditionnel mais en apportant de nombreuses touches de modernité à ce fameux contre de frères Grimm, un classique qui s'en est bien mieux sorti que le précédent. Pour moi ce film n’est pas facile à juger, parce que j’ais dû le revoir à trois reprises avant d’avoir un avis définitif sur ce cinquantième classique : la première fois j’avais juste adoré, la seconde fois j’étais tristement resté sur ma fin, mais en le revoyant une troisième fois j’avais compris pourquoi je n’avais pas tant que ça accroché la seconde fois et pourquoi j’avais été conquis lorsque j’ais visionné ce film. La première raison pour lequel mon avis a tellement divergé sur ce film, c’est son héroïne, Raiponce qui est, au début seulement, le cliché typique de la princesse niaise qui veut découvrir le monde de ses propres yeux et en ignore tout ses secrets, ses bons comme ses mauvais côtés. Mais après mure réflexion, contrairement à Ariel de ""La petite Sirène"", il y a une bonne raison qui explique et excuse sa niaiserie, sa naïveté et tout ce qui fait d’elle un cliché de base : 
spoiler: 
elle a été enlevée lorsqu’elle n’était qu’un bébé et a été forcée de vivre dans une tour pendant 18 ans en se faisant manipulée par les paroles de mère Gothel qui s’est fait passer pour sa mère,
 l’histoire quant à elle est brillante mais j’y reviendrais très vite. Heureusement, après une première demi-heure d’installation et de mise en place (brillant, encore une fois), lorsqu’elle met enfin les pieds dehors, elle évolue petit à petit en prenant sciemment ses aises dans le monde extérieur au contact de Flynn et de ses rencontres, et puis pour une fois que c’est la princesse qui vole à la rescousse du héros on ne va pas la bouder non plus. En fait, c’est lorsqu’elle prend de l’assurance et découvre le monde extérieur que je commence vraiment à plonger dans le film et à aimer cette princesse moderne, l’attente qu’impose la première demi-heure en vaut largement la peine et puis en soi, la réécriture Disney rend le personnage assez dramatique quand on y repense, 
spoiler: 
être obligée de rester enfermé dans une tour jusqu’à ses dix-huit ans après avoir été enlevé,
 c’est assez tragique, pas autant qu’avec les héroïnes de ""La Reine des Neiges"" mais quand même, donc la princesse est une réussite. Qu’en est-il de Flynn Rider, le brigand sans foi ni loi ? Et bien, contrairement à Raiponce, j’ais rapidement adhéré au prince moderne que Disney avait crée, j’adore le fait que Disney crée maintenant des héros masculin anti-cliché du prince cucul la praline qu’on nous offrait dans les premiers classiques, et là c’est efficacement bien fait. Flynn est un voleur malhonnête, narcissique et intrépide qui joue aussi le rôle du voleur poursuivi par Maximus. Mais tout comme Raiponce, lui aussi a une bonne évolution au contact de cette dernière, et se révèle de plus en plus attachant lorsque lui et Raiponce commence à tomber amoureux (ne me dites pas que c’est du spoil, c’est clair et net) 
spoiler: 
et qu’il se confesse à elle lors du feu de camp
. Et ça va me permettre de faire une transition pour parler d’un point que quasiment tout le monde a adoré dans ce film : la romance entre Flynn et Raiponce qui est considéré par certains comme la mieux traité et la plus réussis dans un classique Disney. Alors à mes yeux : en effet, la romance est une pure réussite, et c’est vrai les sentiments entre les deux personnages ont une bonne continuité au fur et à mesure que le film et les évènements se produisent et j’ais particulièrement adoré… mais ça n’atteint pas le niveau d’orfèvre de ""La Belle et la Bête"" non plus, faut pas pousser. A mes yeux, c’est une des meilleures romances développées par Disney malgré le contexte temporel d’un classique qui passe sans problème au vu des nombreux éléments qui sont exposé à travers Raiponce et Flynn, peut être même la deuxième meilleure romance dans un film d’animation des studios mais la meilleure, surement pas ! La méchante du film aussi est une réussite et se révèle bien plus intéressante qu’elle ne le laisse croire : mère Gothel a été écrit pour être une femme détestable du début à la fin, et avec moi ça a marché. Mon dieu, que je ne pouvais pas la saquer cette veillasse, chaque fois que je la voyais j’avais un désir irrépressible de l’écarteler avec les cheveux de Raiponce jusqu’à ce qu’elle demande grâce. Non contente de 
spoiler: 
séquestrer une enfant,
 c’est une femme douée de parole manipulant tout le monde pour son propre intérêt et contrairement à la plupart des sorcières qu’on ait pu voir auparavant que ce soit Ursula ou Maléfique, elle n’a aucun pouvoir magique, tout ces tours de garce qu’elle fait subir à Flynn et Raiponce, elle le fait par ses propres moyens et y arrive sans mal en plus d’avoir sa chanson de méchante 
spoiler: 
et une fin flippante
, ça c’est une prouesse étonnante et une excellente antagoniste. Les comiques de service que sont Pascale et Maximus sont très drôles et mémorable aussi, la première a une joli complicité avec Raiponce et le cheval blanc joue un rôle de gendarme aussi hilarant qu’exaltant avec Flynn et la plupart de leur rencontre sont amusante, même les brigands de la taverne sont hilarant et sympa à connaître. Les parents de Raiponce eux, ont beau être peu présent, chaque fois qu’ils apparaissent ils n’en restent pas moins touchant à voir : une idée qui m’a bien plus et qui m’a interpellé depuis la critique du Nostalgia Critic sur ce film, c’est de ne leur donner aucun dialogue et de jouer que sur les expressions faciales du père et de la mère, et ça fonctionne. On sent leur déchirement, leur peine et leur inquiétude à chaque fois qu’on les voit à l’écran, c’est fait subtilement et ça se révèle même efficace. Donc, on a un prince et une princesse tout deux très attachant et mémorable, des comiques amusants, une méchante surprenante et même des parents intéressant, difficile de dire du mal des protagonistes après ça. Par contre… pour ce qui est des chansons je vais être obligé de râler : Alan Menken fait une très chouette bande-son bien que pas aussi mémorable que celle des Disney de l’âge d’or des années 1990, mais les chansons sont franchement bien en dessous du précédent classique Disney, j’en viens même à détester une d’entre elle... je ne plaisante pas, je déteste une chanson Disney dans un film Disney que j’adore, c’est dire à quel point j’ais eu du mal à avoir un avis définitif. Cette chanson que j’ais détesté c’est ""Ou est la vraie vie"" qui m’a énervé dans le sens ou la chanson se la jouait guitare pop moderne pour attirer les plus jeunes, et sa reprise bien que joué différemment n’a pas aidé. ""N’écoute que moi"" sort vraiment de nulle part et ça restait juste passable, mais sa reprise en revanche est justifié et simple mais terriblement efficace et fun, ""J’ai un rêve"" par contre est hilarant et amusant dans le sens ou l’humour influence une situation très tendu à l’instant même, ""L’incantation de la guérison"" a de très belle parole mais elle plaira plus ou moins en fonction des moments ou on l’entendra être chanté par Raiponce, et enfin j’ais un énorme faible pour ""Je veux y croire"" qui est simplement magnifique dans le sens ou elle donne tout son sens à la scène en question. Néanmoins, les chansons ne font pas l’unanimité dans ce film, et c’est dommage que de cet aspect là le compositeur n’ait pas essayé de rester dans la musique classique comme il l’avait fait avec d’autres films. D’ailleurs, je pense que si ce film s’en est bien mieux sorti que ""La princesse et la grenouille"", c’est justement parce que la musique se voulait plus moderne avec un ton pop qui m’a plus enragé qu’autre chose et aussi peut être pour une question de couleur de peau entre Raiponce et Tiana, ce qui m’énerve encore plus, mais bon chacun est libre d’avoir son opinion. En revanche, au niveau de l’histoire, là je ne peux dire qu’une chose : chapeau ! La mise en place et l’introduction sont vraiment minutieuses et intelligemment bien construit, pas seulement avec la gestion de petit détail comme le fait que les cheveux de Raiponce grandissent d’année en année ou son background, mais parce que malgré les libertés prise par rapport au conte (que j’ais lu et qui a une fin heureuse pour une fois), ce film est l’un des Disney les plus proches du conte adapté et la plupart des éléments de départ sont justifié et le rythme prend son temps pour gérer ses scènes d’émotion, ses scènes d’actions ou ses scènes d’humour et il y a pas mal de créativité. Pour ce qui est du doublage français, j’ais été surpris de voir Romain Duris doubler Flynn Rider puisqu’il est acteur dans la trilogie de comédie française de Cédric Klapisch et non pas comédien de doublage ou même un humoriste spécialement connu, mais il s’est très bien effacé pour être dans la peau du personnage et Emmanuel Dahl qui double le personnage au chant pour un court instant a également fait un excellent travail, Maéva Méline était parfaite malgré les quelques petites fausses notes au chant que l’on peut dénoter, Isabelle Adjani en plus d’être le sosie de mère Gothel était surprenante aussi et de même pour Sophie Delmas, le reste du casting vocal a fait un excellent travail aussi.Et l’animation en elle-même est également une vraie réussite, le budget de 260 millions de dollars se sent, même si par moment on sent que les personnages notamment Raiponce font un peu plastique sur le décor en 3D puisque les animateurs ont mélangé de la 2D dans ce film, mais ça passe bien en général. Le design de la ville est simple mais plaisant, la gestion des lumières 
spoiler: 
que ce soit lors du vol des lanternes ou de la résurrection de Flynn
 est belle à voir, et le design des parents de Raiponce est une des animations les plus abouties qui soient, et c’est peut être la principale raison pour lesquels ce film a plus marché que ""La princesse et la grenouille"" : la 3D est le style d’animation le plus employé désormais et le public est en général plus attiré par la mode actuel que par les dessins animés en 2D en pensant que c’est forcément meilleur et plus adulte. Je me contenterais de dire qu'un film d'animation n'est pas forcément meilleur en 3D que si il est en 2D.Pour revenir à ""Raiponce"" et conclure : ça reste quand même une belle perle des studios Disney, une histoire brillante avec un des meilleurs couples Disney qui soit, une vraie méchante qu’on a envie de baffer à la première occasion, des chansons plus ou moins bonnes et une animation qui réussi parfaitement son mélange en 2D et en 3D, c’est un retour au conte et aux sources des classique Disney qui arrivent à éviter un bon nombre de cliché énervant pour apporter une agréable touche de modernité et de nouveauté, si vous ne l’avez pas encore vu, allez-y sans hésiter, et en VF je vous prie, la VO est doublé par des célébrités et ça se sent.";29 octobre 2014;https://www.allocine;135523;Tangled;1 décembre 2010;Animation;3.46
id293;5,0;Évidement que c'est cul cul à fond et gentillet comme il faut. Vous vous attendiez à quoi de la part de Disney? Il n'en reste pas moins drôle, très abouti visuellement et avec des dialogues rigoureusement travaillés. Pour un Disney c'est un sans faute.;16 août 2011;https://www.allocine;135523;Tangled;1 décembre 2010;Animation;3.57
id294;5,0;"Raiponce ! Disney a enfin franchi le palier des 50 classiques avec son entrée totale et sans retour dans le monde de l'animation 3D ! Raiponce est un peu comme son prédécesseur dans le sens où on prend l'élément surnaturel du conte et on le modifie pour créer une nouvelle histoire. Ici, les cheveux de Raiponce servent bien plus qu'une simple corde.Raiponce : On connait tous l""histoire de la princesse enfermé dans une haute tour possédant les cheveux les plus longs du monde n'attendant qu'un prince pour la délivrer. Sauf que maintenant, elle n'attend personne sauf de l'autorisation de sortir pour les lanternes qui s'envolent le jour de son anniversaire. Enfermée dans une tour coupé du monde pendant 18 ans, elle rêve d'une vie sans mur et sans limite. Parlons de ses cheveux à présent, ils possèdent la capacité de régénérer les blessures et de rajeunir (une véritable fontaine de jouvence). Si on remonte à l'origine de ses pouvoirs, on apprend que c'est lié au soleil par une larme de soleil. Le soleil est le symbole du printemps, du renouveau comme le nouvelle vie que Raiponce s'apprête à vivre.Flynn Ryder alias Eugène Fitzherbert : Oublions le preux chevalier et mettons un voleur séducteur à sa place ! Si au début on pourrait croire ça, la révélation sur son passé lui donne beaucoup de profondeur. Orphelin qui lisait des livres d'aventures (comme Raiponce) et a voulu vivre les siennes. En plus de pouvoir faire sortir Raiponce de sa tour, il lui permet de construire une toute nouvelle vie et inversément.On n'oubliera pas le plus badass de tous les cheveux : Maximus !! Ce cheval est juste génial !Mère Gothel : ""Mère"" de Raiponce l'exploitant pour la capacité rajeunissante de ses cheveux. Complètement hypocrite envers Raiponce, elle veut garder ce pouvoir pour elle toute seule. Le bon moyen de l'empêcher de partir est celui de lui faire croire que le monde extérieur n'est pas si joli mais en réalité, c'est plutôt l'intérieur qui est dangereux.Le message du film se repose sur les rêves et surtout la volonté de les réaliser. On peut comparer Raiponce à celle qui veut vivre des aventures mais qui n'a pas le courage d'affronter un monde croyant hostile. Flynn est celui qui pousse et encourage à partir. C'est vraiment des codes très propres aux histoires d'héroic-fantasy comme la larme de soleil. Dans un contexte plus moderne, on pourrais assimiler ça aux personne qui restent cloitrer dans leur chambre ne voulant pas sortir même quand le temps est ensoleillé. C'est vraiment pour nous inciter à sortir de nos fausses idées sur le monde et de la découvrir.Animation : Maintenant que Disney est entièrement disponible pour la 3D, cela va de soit qu'il doit avoir un énorme progrès pour impressionner le public pour qu'il en redemande. Chance, c'est parfaitement le cas ! Juste l'animation des cheveux est une preuve suffisante pour dire que c'est excellent ! C'est encore un peu lisse niveau peau mais c'est déjà mieux comparé à Volt.Décors : Aventure et fantaisie ! Ces deux mots unifiés forment de somptueux décors dont la luminosité joue un role crucial dans leur beauté. Regarder l'herbe si verte au soleil, regarder l'eau s'écouler magnifiquement, même l'obscurité de la nuit mêlée au brouillard est d'un effet ! Le village a un style d'un moyen-age très romantique avec ses ardoises et mosaique. Musique : On revient sur un style plus enchanteur, plus moyen-age donnant l'envie d'aventure. Les chansons sont encore mieux ! Je dois dire que d'habitude avec la 2D, la mise en scène des chansons permet des choses grandioses, colorés et impressionnantes. Donc faire pareille avec la 3D qui est plus ""réaliste"" on va dire, ça serait dur de faire mieux. Comme tout le monde, je me trompe car la mise en scène des chansons du film est d'autant plus dynamique.-Où est la vraie vie ? : Chanson typique du héros chantant ce qu'il pense. Sauf que là et en se référant au titre, on remarque que Raiponce mène une sorte de vie factice dans cette tour. Elle fait des activités de tous les jours (cuisine, lecture, art) mais elle se demande où elle pourrait vivre sans se sentir enfermé.-N'écoute que moi : La bonne vieille chanson de manipulation digne des plus grand méchant. Cette fois-ci, c'est en utilisant le role de mère donc ces paroles vont paraitre plus légitime. C'est là où on peut remarquer le véritable caractère égoïste de Gothel. Même si j'en suis pas fan, la reprise permet d'apporter un point culminant.J'ai un rêve : On la connait tous et être plus explicite, il n""y a pas. Un enchainement de rêve qui mérite le respect surtout venant de la part de bandits ! Comme quoi, même la plus grosse brute peut rêver. Tout ça sur un air entrainant d'accordéon et de piano, ça vous donne la pêche.Je veux y croire : Voilà venir la petite touche romantique et vu les centaines de lanternes illuminant la scène, c'est juste splendide à voir et à écouter. Raiponce et Eugène qui chante leur volonté de croire à une nouvelle vie ensemble.Emotions : On est aussi excité que Raiponce, Maximus est hilarant et la poêle est la meilleure arme du monde. Une mort tragique se transformant en une renaissance nous met vite la larme à l'oeil. Joie et Tristesse, leur mission sont accompli encore une fois.Avis Personnel : J'applaudis les diverses utilisations des cheveux de Raiponce (fouet, ligotage) qui l'a transforme en une véritable Indiana Jones.Conclusion : Ce film a permis à Disney de persévérer dans le 3D. Saluons tous les classiques 2D sans qui Disney ne serait rien. Il est temps de passer à l'étape suivante et de continuer à créer et à faire rêver !";28 février 2016;https://www.allocine;135523;Tangled;1 décembre 2010;Animation;2.52
id295;5,0;Un film extraordinaire , bourré d'humour et d'émotions , regorgant de vérité graphique magnifique , des personnages charismatiques et très bien travaillés , et bien plus encore ... Voila ce qui qualifie ce nouveau Disney que nous ne sommes pas prêts d'oublier !;3 décembre 2010;https://www.allocine;135523;Tangled;1 décembre 2010;Animation;1.71
id296;5,0;Ces dernières années, Disney nous avait habitué à des chefs d'oeuvres uniquement en collaboration avec les studios Pixar. Ici, ce n'est pas le cas, mais pourtant, Raiponce est tout bonnement exceptionnel.Evidemment on est chez Disney, et le gros gros point noir, ce sont les chansons ... En essayant de faire aussi bien que les Grands Classiques Disney, ils nous pondent la plupart du temps des musiques qui gachent vraiment tout. Mais pour le reste, les musique ( hors chanson donc ) sont exceptionnelles. Raiponce casse l'image de la princesse niaise et ça fait un bien fou, de même pour Flynn. Bref, un pur chef d'oeuvre.;26 avril 2012;https://www.allocine;135523;Tangled;1 décembre 2010;Animation;2.86
id297;4,0;Bien que peu original scenaristiquement Raiponce est pourtant un Disney percutant grâce majoritairement à des personnages attachants et très bien travaillés. En y ajoutant une animation très belle, de l'action bien exécutée et une sensibilité qui n'est pas sans rappeler les Pixar, les chansons assez naïves, le côté niannian du sujet et le happy end inévitable, sont oubliés, remplacés par une effervescence qui fera décoller le spectateur jusqu'à un final touchant.https://hitek.fr/actualite/17-easter-eggs-dingues-connectent-films-qui-n-ont-rien-a-voir-entre-eux-_37646;15 octobre 2024;https://www.allocine;135523;Tangled;1 décembre 2010;Animation;2.58
id298;3,5;Bon film d'animation , pas vraiment original si ce n'est absolument pas mais l'histoire est très bien manié , visuellement très bon et drôle , les personnages  sont attachant.Le point noir du film vient des chansons , trop de chansons viennent gâcher le film malheureusement , mais a part ceci Raiponce est un beau film d'animation a voir au moins une fois pour les fans du genre .;27 février 2013;https://www.allocine;135523;Tangled;1 décembre 2010;Animation;1.22
Visiteur;5,0;"Disney fait un bon parie avec Raiponce. Il était temps qu'ils en reviennent au fondamental, au conte de fée et en particulier à l'histoire du prince qui vient sauver la princesse sauf que ici, le tout a été modernisé et cela rend qu'elle que chose de superbe et magique qui plaira au plus grand comme au plus petit. Ici, ils se sauvent mutuellement, 
spoiler: 
lui devient un homme meilleur grâce à elle alors qu'elle est libre grâce à lui
. De même, le caméléon et le cheval sont à ce tordre de rire, la bande son est superbe avec des chansons légère, moderne et rythmé. De nombreux petits éléments du films nous permettent d'adhérer complètement au film 
spoiler: 
comme notamment la fameuse poêle à frire :)
 A aller voir pour passer un bon moment devant un Disney qui est à la hauteur des plus grands classique comme Cendrillon ou Blanche Neige";11 décembre 2013;https://www.allocine;135523;Tangled;1 décembre 2010;Animation;1.19
id300;4,5;"Après avoir été subjugué par « La Reine des Neiges », leur meilleur film pour moi chez Disney, mon estime pour leur travail ne pouvait que remonter, aussi ai-je tenté de renouveler l’expérience avec un autre de leur succès récent, dont tout le monde –ou presque car il y a toujours quelques haineux- semblait ne dire que des louanges : Raiponce.Alors bon, par quoi commencer, c’est qu’il y a là aussi pas mal de choses à dire. Bon première chose : je n’ai absolument pas boudé mon plaisirL’ensemble dispose d’un souffle épique convaincant et prenant, qui parvient à vous entrainer dans les aventures des personnages sans problèmes et sans vous faire décrocher.Les doubleurs, et j’avais des doutes sur leur performance (Isabelle Adjani en première ligne, dont je n’avais pas eu l’occasion jusque-là de l’entendre sur un doublage) se révèlent au final plutôt intéressants.Au niveau de la BO, même si je n’ai pas retenus des compositions extraordinaires, comme cela a été le cas avec la Reine des Neiges, se révèle dans l’ensemble sympathique, musique instrumentale comme les chansons (jamais chiantes à supporter, et qui ne vous reste pas dans la tête indéfiniment –surtout si à la base c’est chiant- même si j’étais content de fredonner Let It Go de la Reine des Neiges en sortant de ma séance).Le scénario, et c’est sans doute le plus important dans un film avec une bonne B.O entrainante, se révèle des plus intéressant. Car en effet, même si on est dans le classique prince charmant/ princesse, on est loin de ce genre de niaiserie qui font –qu’entre autres- je sois peu adepte de Disney, et que je ne me laisse pas séduire par leur prétendue magie. Non pour une fois, on a quelque chose de plus élaboré : Flynn est un faux prince charmant, Raiponce, même si elle a le physique de l’emploi, Mère Gothel n’est pas une vraie méchante, elle 
spoiler: 
se contente d’enlever Raiponce pour pouvoir profiter de ses pouvoirs, et elle est la plupart du temps  sympathique avec cette dernière, même si elle fait semblant pour ne pas éveiller ses soupçons et ses désirs de découvrir le monde plus qu'ils ne le sont déjà
. Mais mon personnage préféré reste de loin Maximus, le cheval de la garde royal, absolument hilarant tant il a tendance à se comporter comme un humain, avec son sens de l’honneur, de la loyauté et de la dévotion et de la justice (le passage où 
spoiler: 
il se bat avec Flynn lors de la poursuite au début, et lorsqu’il le piste après comme un chien, absolument hilarant et épique !!!).
En clair, les personnages sont travaillés, et ça ça me plait. Bon bien sûr, j’ai eu de sérieux doutes sur certaines choses, parce que bon, 
spoiler: 
le coup de l’enlèvement de Raiponce dans son berceau alors que les parents sont à deux mètres, ça parait un peu gros. On peut s’interroger sur la qualité de la sécurité dans ce château, alors que quand Flynn essaie de se barrer du château lui-même, il y a toute une armée qui arrive à sortir des endroits les plus improbables. Et puis, j’ai peut-être pas tout suivi, mais en quoi le fait de couper super courts les cheveux de Raiponce la prive à tout jamais des pouvoirs de la fleur ? Il me semble quand même que quand les bébés naissent, ils ont pas déjà des cheveux qui vous tombent dans le bas des reins, ils sont courts et on quand même leur pouvoir actif). Et la couronne de Raiponce, quel intérêt de la garder à la vue de tous, alors qu’on pourrait la ranger dans un coffre ou la salle du trésor, où elle serait bien plus à l’abri ?
Et puis bon, la fin est quand même bien attendu, on s'en doute dès le début (comme presque tout les Disney quoi !!).Et l’humour est là, bien entendu, jamais lourd, et qui parvient bien sûr à vous arracher plus d’une fois des rires et des sourires.Alors bon, j’ai quand même hésité sur la note, parce que bon à la base, je voulais mettre 4/5 (ce qui signifie –en partie- que j’ai adoré le film mais que je ne souhaite pas le revoir non plus à nouveau dans l’immédiat) puis je me suis décidé sur un 4.5/5, parce que c’est franchement une grande avancée pour Disney.Certes, le film n’atteint pas –pour moi- le statut de chef d’œuvre, mais je me suis bien amusé, et on a à faire à un film d’une grande qualité, qualité pour moi encore peu atteinte par Disney (car avant 2008 et la sortie du premier film de la license Disney Fairies « la Fée Clochette », rares étaient les films de la compagnie que j’appréciais relativement(entre autres, la plupart des Pixar, la Planète au Trésor (je m’en suis rappelé il y a peu encore) et la Belle au Bois Dormant).Au final, l’ensemble dispose clairement d’un potentiel, et même plus je dirais,  et on espère qu’ils continueront à Disney dans ce sens-là, avec des films un peu plus mature que le reste.";2 février 2014;https://www.allocine;135523;Tangled;1 décembre 2010;Animation;2.24
id301;5,0;"En 2013, après le rachat tout frais de Pixar par Disney et les sorties concomitantes  du douteux « Rebelle » et la triste exploitation de la licence « Planes », j’avais écrit un article acerbe contre le studio à la lampe, annonçant même sa mort artistique… Bon bah voilà qu’en 2017, deux ans après « Vice-versa », Pixar sort ce « Coco » ; le film qui démontre à quel point j’étais totalement à côté de la plaque. Moi, au sortir de ce film, je n’ai qu’une seule chose à dire : « chapeau ». Chapeau parce qu’au lieu de s’être laissé polluer par l’esprit réac de chez Disney, Pixar a au contraire su persévérer dans son audace formelle et discursive, tout en emportant la petite souris Mickey dans son sillage. Et pour le coup, ce « Coco » en est quand-même juste l’incroyable et lumineuse illustration. A une époque où on a tendance à tout lisser / édulcorer / simplifier sous prétexte qu’il ne faut pas brusquer / choquer / bousculer pour plaire au plus large public ; ce « Coco » prend ici le parti opposé en se posant la question dans l’autre sens. Qu’est-ce qui n’a pas encore été exploré ou raconté ? Qu’est-ce qui n’a pas encore déjà été dit dans une logique de spectacle pour toute la famille ? Quel univers visuel n’a pas encore été inventé ? Cette démarche là, c’est une démarche qui manque trop au cinéma d’aujourd’hui. Cette démarche là – et n’en déplaise à Jean-Michel Frodon – ça s’appelle une démarche d’artiste. Oui, les petits gars de chez Pixar sont des artistes, et pour moi toute cette série de prises de risque et de contrepieds par rapport aux attentes face à ce genre de spectacle le démontrent bien. Oser parler de la mort : première audace. Oser le faire au travers d’une culture qui n’est pas dominante au regard des critères américains en vigueur : deuxième audace. Oser en profiter pour questionner cette institution intouchable qu’est la famille : troisième audace. Et tout ça pour creuser des sujets comme le deuil, l’oubli ou bien encore la transmission… Ça, déjà, c’est avoir des « cojones »… Mais encore faut-il avoir le talent de ficeler toutes ces prises de risques en un film qui sache à la fois conquérir sans diviser et émouvoir sans sombrer dans la facilité. Et là, franchement, je dois avouer mon admiration inconditionnelle aux équipes qui ont été ici dirigées par Lee Unkrich et Adrian Molina. TOUT marche. Et ça marche parce que le fond et la forme sont incroyablement cohérents. L’opposition jeunes / vieux ; famille / individus ; tradition / émancipation ; sagesse / passion est ici posée et incarnée dès les premières minutes au travers de cette idée très judicieuse qu’est l’utilisation de la fête des morts comme cadre de cette histoire. Alors certes, ce début nous annonce quelque-chose de très classique comme schéma de résolution, mais au moins ça a le mérite de poser très rapidement et très clairement les choses, sans perdre de temps comme avait pu le faire à ses dépends « Cars 3 ». Et si le classicisme aurait pu être un souci, ici ce n’est pas le cas car, très rapidement, « Coco » dépose une flopée de nouvelles idées, couche par couche, au point de nous emmener progressivement vers quelque-chose d’assez unique en son genre. D’ailleurs – franchement – si vous pouvez aller voir ce film sans rien en savoir comme ce fut mon cas, vous risquez de vous régaler tant ce film est riche en surprise et n’arrête jamais d’enrichir les choses qu’il traite. La créativité se retrouve partout. Chaque plan est l’occasion de trouvailles visuelles, de références culturelles, de détails raffinés et succulents. Et si d’ailleurs le film s’était contenté simplement de faire ça, je l’aurais déjà trouvé génial, mais en plus de ça, il a fallu que le duo Unkrich / Molina ait poussé leur exigence jusqu’au fait d’apporter de nombreux retournements de situation qui, loin d’être superflus, savent apporter sans cesse une dimension de plus en plus subtile à notre compréhension de l’intrigue. Ainsi faisant – forcément – ce « Coco » débouche sur un final qui n’a rien à envier à celui de « Vice-versa » : touchant, sincère et humble. Que ce film sache d’ailleurs réinvestir les questions de la famille et de la tradition sans passer par la case ultra-réac, ça apporte aussi une véritable fraicheur et ça comble un manque ; incontestablement. Et dire qu’avant d’aller le voir ce « Coco » je trainais les pieds ! Et tout ça parce que la seule chose que j’en avais vu, c’était un simple encart « publicitaire » d’Allociné qui montrait l’image d’un gamin jouant de la guitare avec le titre : « Coco : un pas de plus vers la diversité des personnages. » Fort heureusement, « Coco » n’est pas ce film cochant des cases qu’Allociné semblait vouloir nous vendre. Et si c’est l’idée que vous vous en faites, alors apprenez que non – justement – « Coco » c’est tout l’inverse. Il est un film audacieux et créatif qui va là où personne n’ose aller aujourd’hui, mais tout en maintenant un niveau d’exigence formelle absolument irréprochable. Moi qui désespérais depuis le début de cette année d’avoir un film qui sache m’émouvoir, me transcender et me bousculer en profondeur, et bah en tout cas me voilà maintenant servi. Donc merci Pixar. Mille fois merci. Et encore une fois : « bravo ». Après, ce n’est que mon point de vue. Donc si vous n’êtes pas d’accord et que vous voulez qu’on en discute, n’hésitez pas et venez me retrouver sur lhommegrenouille.over-blog.com. Parce que le débat, moi j’aime ça… ;-)";30 mars 2018;https://www.allocine;206775;Coco;15 novembre 2017;Animation;4.26
